Z_Score_X1,Z_Score_X2,Z_Score_X3,Current_Ratio,Total_Debt_to_TA,Inventory_to_Sales,Cash_to_Sales,Total_Asset_Turnover,Bankrupt?
0.52187018712916,0.3896985511648726,0.08115751738257206,2.149380497598892,0.3625413792451341,0.2595203378436127,0.07010873659596095,1.5159049827387565,0
0.08460426919522201,0.0735028469395983,0.017708028231432665,0.7094919916942649,0.6482728657232661,0.5741012883204151,0.012180809029738948,0.3172912127923772,0
0.3061640497130227,0.4265552896993067,0.2074524444883351,2.5963647123027047,0.21909246746708488,0.13585186008426414,0.2146323736048406,2.431719972578175,0
0.4195340760648405,0.470553116243945,0.12348004149002637,1.8669895171083537,0.19375401272446308,0.2869200711553166,0.24049426012142877,1.3365692922365546,0
0.07736381505442794,-0.18018099778546415,-0.1448290977248505,0.4236904993959817,0.6915572634120117,0.3507698754926388,0.045490496061393666,0.5010254891591647,0
0.4869488207668658,0.38795618495936934,0.11649651400281996,2.021993725867335,0.12796416416316378,0.1684326722884354,0.09889025054036582,1.0478692538078995,0
0.5149954255484714,0.23026780016677545,0.18766724944060786,1.873890195627404,0.22614568493712406,0.10754993811047277,0.053552901141911385,1.6560427862187597,0
0.06277142033837,-0.14590705260417097,-0.11910346414049612,0.9233372543913664,0.6785600230115136,0.44996925596977194,0.03199746791204792,0.9289880563301494,0
0.5693521021278067,0.49376646619544495,0.2829241070775739,2.6514904140452664,0.2543993215664241,0.0822349123862643,0.22067215365809612,1.1774388357925536,0
0.03179762248369672,-0.1371997898781289,-0.005547484136850689,1.0272070201650063,0.7642555026592266,0.48633263418005024,0.031019011289682565,0.8986442948630433,0
0.43049495756462813,0.2742231448405119,0.15432504045257972,1.8869952536179686,0.4487010137762667,0.2239118299989657,0.09772488850136947,1.128312512715098,0
0.28583768140552157,0.48093553521344823,0.2505850862406672,1.5560741594375433,0.16760023075479502,0.2885542484378719,0.19133741979422558,1.2840094967150835,1
0.5675690119087409,0.3718784260682936,0.3416308807870591,2.837864211278714,0.35830554982034146,0.19159335934644728,0.061908665993055424,1.3501271955864005,0
0.5192876286094691,0.21520751094037138,0.2688761253235647,1.7707100576430599,0.23644528882535648,0.08263159939255198,0.14360971001143846,1.239956652662344,0
0.4838829673903003,0.18651726850417882,0.2957249962986893,1.7719506956788162,0.21302879999242008,0.20821717302009846,0.11348552661966596,1.8114528882916376,0
0.608456875348619,0.18029998837516859,0.08502963904998373,1.3124737676049703,0.35383160611307174,0.239238409116733,0.1438831719181373,1.2937641835865743,0
0.47089450759124457,0.3159769815073653,0.2970367286661328,1.6073940176650539,0.32515329719802777,0.26808885558334655,0.18150233332290905,2.434858775942625,0
0.607750288150996,0.4202073544910948,0.209072040527703,1.863634038873633,0.3392667174384556,0.14423173872013445,0.21750876624306242,1.9197819158929843,0
0.5321758635634782,0.46302888153590616,0.141323359968505,1.950969136471812,0.2528440846625947,0.2362141646155066,0.08797190980321588,1.4442998008498982,0
0.5852657676288293,0.18637821690612405,0.13729075264285837,1.994257761055096,0.1626990923262821,0.20724429256380722,0.07698943022260377,1.0016824814407885,0
0.2451805145190205,0.3883951329635061,0.14581587505563454,1.7148341632671678,0.2866536992537276,0.17345905577448267,0.06172096231077735,2.0808646771269874,0
0.5120218552766849,0.4831886678061911,0.25078469803665937,2.8857178530056284,0.18677310760464744,0.2578056454346873,0.08249098088681761,1.8578543642527965,1
0.5756878631298781,0.2948683332026068,0.1766512629579317,2.3274923817721724,0.42257597476483844,0.07887597051180807,0.11717545537366927,1.1340909295915529,0
0.45612865603838304,0.4463652757055706,0.10077119455966779,1.6630321461163309,0.19303245241789874,0.13473891457554227,0.0793060439080837,2.099555577723399,0
0.3935532231234608,0.4546674180587176,0.29370280242564933,2.8313979562127463,0.28946165983588074,0.0944863532138598,0.0683803936274404,1.4952053275754267,0
0.49694144007306756,0.1789561325623518,0.2529763547714303,1.5976596178443159,0.40466573252373517,0.24117018204828328,0.1785570419270584,1.0271958187945214,0
0.2380455751755835,0.27991142390382184,0.19805410963691258,2.6658365996031907,0.10888403112174515,0.16025927138101603,0.1362024963673604,2.436412246851714,0
0.5744426312374018,0.2553660529942616,0.30902390294861676,1.510891157980244,0.1978900500489781,0.12344269362551012,0.07604536894735144,1.757734732782082,0
-0.016082962719801808,-0.09263315944413042,0.030314888869465456,0.887847388087659,0.7533459390668972,0.5731739400371535,0.023079170607768505,0.7637328639079091,0
0.4965656064945506,0.3656884893929855,0.13541884958143408,2.0366397488926604,0.3393207034599307,0.2807344703883413,0.24837541011976183,1.2074811675364352,0
0.4587097646931978,0.24195130618911415,0.25082487621516325,1.9974672945912004,0.17080441721742767,0.0705393952563322,0.24086690627478508,1.4724376060676299,0
0.5747487640523071,0.21363775646021427,0.23648171647013772,2.2598378643888184,0.41887243571962907,0.21366464553010328,0.21687501747130755,1.0882862664454875,0
0.2185525162995772,0.32853441678618245,0.2217480443201829,2.628303602452301,0.4186053181876126,0.13224606637570718,0.13336888748315068,1.1487275843823657,0
0.21984149737888947,0.24515948584200997,0.2110085939776905,1.8170969841255196,0.2653502857014713,0.29224819183121786,0.06157003327515329,1.3039178214779361,0
0.6167712487366406,0.2482866395808535,0.2309354684815899,1.4131288256676986,0.2637351835163798,0.05803472102203795,0.11286024114668523,1.433298250658241,0
0.5555248875818979,0.4223628203505221,0.26874123056983734,2.1906412675303732,0.4300119946795755,0.27161329445860605,0.17759727449009044,1.7935502012936788,0
0.23039879733989047,0.4589351773552258,0.14620430101347304,1.7070224502415154,0.33001555249882997,0.22600927948541438,0.21547879293854116,1.525812926535641,0
0.2964351572231305,0.2186674621592986,0.24168380729655398,1.6065044466398544,0.2950671339315557,0.2933646340971691,0.08217094519182983,1.5510736971432217,0
0.5235650024554495,0.23083563955150582,0.1335358999125013,2.8814075003448836,0.29762144368571264,0.14608757025556063,0.17266841589065635,1.568659907490915,0
0.45317067157935426,0.31067210906439596,0.22652993750736605,1.3853504031754544,0.39736173094651284,0.1780788291996192,0.16895962003765033,1.9587192430709566,0
0.4632462869158634,0.2502188048941764,0.10917840630241059,1.7206664438501598,0.19608217194767605,0.18715487362023808,0.08700580497141537,2.2221117643886594,0
-0.03930381170667106,-0.08534712178819984,-0.04993972422092373,0.8883442819915095,0.5919009008486485,0.6719971134713882,0.03718299408378531,0.9836403591735152,0
0.4964900001149099,0.43641841747206456,0.18365693133532646,1.4367279545590346,0.1435630282083864,0.23828233113267944,0.10828357554477451,1.8234420007621805,0
0.47163444495187995,0.40323282486220335,0.2496206086489473,2.144480882087498,0.29972763420498105,0.26305823932612427,0.051900329685039416,2.4953266588511687,0
0.5921782460707856,0.17461570723060363,0.20104433537565783,2.2225615418040263,0.27745119757177084,0.060826902562514565,0.05367546381438213,2.4975202613591736,0
0.6477927691759315,0.48399021101105233,0.18158418425437,1.3174019331938118,0.14694165496134717,0.06860850874509146,0.12635051758510418,1.3621850708376155,0
0.39678320772510056,0.4332077415910389,0.28169195987667944,1.834897954779949,0.17726754314833848,0.2687443017494876,0.1390743243012914,1.53859615315656,0
0.5039895658790255,0.21209434603793267,0.12423247629308425,1.4069596691900623,0.23277953452657796,0.2982640273420288,0.054576872540715304,1.3383731896385356,0
0.4533558244272484,0.41968384775767054,0.25235336582654116,1.4148668292469837,0.1934353981913976,0.13117532403766635,0.19533223183562115,1.5609757252847514,0
0.49879820785682355,0.2172340095326214,0.29200390254439484,1.4464623996395296,0.29616926989261894,0.18283105691874563,0.07915280451961056,1.0472344598445376,0
0.6077490862911671,0.4336346778827219,0.2956827747191169,1.5937194544796545,0.2328806048656826,0.050293577760924066,0.242078250046958,1.9951370696425348,0
-0.11307898453220194,-0.09563806085909582,-0.09718028671573173,1.0002699258561774,0.7742087805395161,0.5811690859257975,0.030680545973812184,0.8402594191104822,0
0.6498513394053652,0.4860614035514166,0.15799327741977479,2.974298189418084,0.26821716762167547,0.18502976117521813,0.08060720238725834,1.4674704346363943,0
0.5361538248186317,0.41106315860910314,0.23060067364716397,1.685483527930538,0.20115464034766817,0.18980459374795083,0.1423002497157483,1.1854935503320236,0
0.552928597283211,0.3856122542062206,0.13426343590802547,1.3349755935992493,0.19927050930701118,0.13045261138830822,0.06053482557641992,2.1575552097618154,0
0.22374047667444089,0.374364811393763,0.1482150480351565,2.3261616862960475,0.15861870465518815,0.09644832078873532,0.13068168616733847,1.5203211729319517,1
0.3445583950048642,0.17600448838257698,0.20431177421414431,2.0903493280295664,0.2735881634555899,0.14109606764640692,0.08701860853259993,2.4058679160150294,0
0.41890097526097136,0.3308691175004198,0.32184501930496756,2.4712156606852904,0.35168605141935816,0.093614290629268,0.2428903777399995,1.831550127589592,0
0.40046495738750565,0.3736074419622846,0.32172810917460803,1.4038718971172919,0.24816623867887078,0.2786894291312061,0.0876960354419444,1.7804959201904293,0
0.258664260879601,0.18775319601080676,0.11808559411506686,1.962775387266968,0.22922267875933622,0.16828672183793958,0.24211547798831162,1.0020690083110644,0
0.6169465013379389,0.19779842434615513,0.15427350243384438,1.489162223345864,0.4367962627546702,0.12703120031498272,0.07290907646533912,1.5669624269285736,0
0.2278376409724822,0.43949579806718986,0.22156846105011135,1.5881805887720808,0.2785089481035795,0.26853392895525857,0.051065041229246044,1.5912581166841773,0
0.5199602229210099,0.22950585007365665,0.13585188588858302,1.9052145879063611,0.26591848653742267,0.23112517581274317,0.06102511500103236,2.4881207324516463,0
0.5475166240939391,0.4976098791179153,0.12588674591591165,2.7062360873905975,0.27766472109233387,0.27415902425429606,0.21077083316714185,2.4149256665407424,0
-0.09825610101758131,0.021702009555447876,0.001085724740335331,0.44443594895696487,0.8016115258114836,0.5463985578761857,0.03939521128803822,0.5017965191536875,1
0.2541129439568306,0.2525187679383254,0.18244313320261807,1.8050340683948014,0.25285451057825015,0.19374578953652166,0.07883778542614546,1.6329994979953466,0
0.4922867579372161,0.3369986108299111,0.1965139455370682,1.3722987632573913,0.15876511458796974,0.2124792871098199,0.1464597158212625,2.110074966962098,0
0.20497121534574994,0.48124098875773513,0.22280549414601258,2.496711050258697,0.3874555025719093,0.1750562279711303,0.22942202098642445,1.5668883895490218,1
0.5708913102030145,0.28483775142667267,0.13636870144938149,1.7125584879042695,0.28161434486481274,0.06124713059374802,0.11411489360682303,2.325540791328562,0
0.5713467255883293,0.4825345516632372,0.2753564814935086,1.8953134514253893,0.13274284391791147,0.0540005033318368,0.23281837321587856,2.083337044832261,0
0.4964537529564108,0.16866542744388005,0.2519992136319331,2.848820340704489,0.40789139956242015,0.09455244960827928,0.12305350262675277,1.6659472545522918,0
0.5375275958649564,0.32943437861160074,0.10635430008236822,1.8450464845371404,0.32782715616588953,0.23577517957118072,0.12984946765779604,1.1071756748509283,0
0.14426281562568768,0.0808986904693868,-0.10599113897767079,1.109551937306524,0.8603724277099039,0.43934308346533396,0.035522168684116805,0.8346385419927791,0
0.4718080984588302,0.3558147015901997,0.2915647464791574,2.507164783896937,0.3442652017473644,0.2964968285348985,0.23283787848111492,2.1282546918358554,0
0.25257563138480654,0.3703811106447421,0.25508508634648774,2.8504675524392056,0.21570855777041237,0.28357143618708675,0.22676464171340044,1.8610488479607439,0
0.43460033857253055,0.42947127691287024,0.22771319091234887,2.543019512625344,0.3371059438453198,0.14653481682384806,0.06252478934593762,2.1924342551544793,0
-0.12582078348918346,-0.14136180048461933,-0.0025772159134751504,0.7380486065993715,0.7810995053996663,0.556531919485666,0.0280048261663258,0.5650936402547038,0
0.6302597853540661,0.16287612085159076,0.18542215214746732,2.3601971196587166,0.2155907329498264,0.23719607429613876,0.10292736384083079,1.5629530543018415,0
0.5813752791693538,0.3504687660071458,0.3437789858392372,1.3447013524318923,0.14089276213775506,0.18965739271503318,0.14299913657537536,2.0860816748355377,0
0.2420542607009951,0.20247081985020737,0.2019413831335033,2.461236703879285,0.3109714319625596,0.12213000230314351,0.05611455172343192,1.5850076883451967,0
-0.12361090878258296,0.07507822624372473,0.044298822192402804,0.5054768875168733,0.7488980795895768,0.6519019812476097,0.029086200941743457,0.7784084234236507,0
0.5389837042470869,0.3220981743025847,0.3108119720175152,2.2901898655455786,0.22526948731458235,0.2000935486228435,0.0716848708211969,1.6188326962920527,0
0.6318884469801604,0.3436502455933299,0.11841025728967353,1.6244492011999427,0.1302597182607796,0.17538973228478955,0.09635313308081091,1.4356980917215962,1
0.22231323673580103,0.3120330598735267,0.11184761991144343,2.231402025714779,0.4205180755356204,0.07364632286372079,0.23712795073045978,2.2921775203686745,0
0.3820902627980447,0.1622610785292159,0.18572163292013694,2.6461898055905997,0.3031405632298011,0.06042651314937032,0.21960451991432717,1.7134049735687173,1
0.6456070478392932,0.20080729792644542,0.3313671039594741,1.4069089098175187,0.23614860437956214,0.24465825868440866,0.1389091248894563,1.0221410870961032,0
0.2940881789714285,0.21676242695172818,0.09297696787264084,1.833058607871947,0.37689965429751116,0.2573012050754228,0.10052079367698862,2.135588094658835,0
0.40975153622276417,0.24672353911505837,0.13934971216912306,1.9529456215250631,0.4431658725162274,0.14875614617333455,0.18184073572965181,2.4686462537383425,0
0.5283228291877388,0.24873470665507763,0.16925125681752393,2.565551478557959,0.3778948026151371,0.08045847328895235,0.16134205149788652,1.284682368162162,0
0.24320312592776874,0.3771833457730974,0.1458892916951618,2.904712274662521,0.15943702295818704,0.19230568254951935,0.12221512121916729,2.0480458054342536,0
0.2561312509497556,0.3377079871639883,0.3450504390121944,2.3870086904980843,0.13495666275558685,0.2881434975020832,0.22519408905932664,1.657356540342404,0
0.36448795860827565,0.4618601565139382,0.2069138140025112,2.6586202886399986,0.409625545080913,0.06912600438856693,0.13203180748721083,2.1450953361836165,0
0.14117106797398296,-0.08253334962035003,-0.008988698399040373,0.5876726951767615,0.7198961389162101,0.449247223045938,0.02265417556920997,0.6691232556387267,0
0.38243178238291586,0.4470018475885301,0.12285534145672139,1.380937233846999,0.43398587271111777,0.1615394708400248,0.1661375411565197,1.9132226201322382,0
0.33918187867536354,0.21868121617666542,0.31181350470405345,2.1031380155156993,0.12424116671558852,0.21049284266676932,0.1250341529975492,2.4219474460222674,0
0.4476360770461817,0.2840804195900809,0.1753149543711325,1.7354131142144968,0.2583265975533465,0.2355392204857792,0.05695953005735415,1.7228343014619671,0
0.5007643519656949,0.29263424807751576,0.3209632596463149,2.4105649856301667,0.3725619982746867,0.23298003131403672,0.10076786956016236,1.1932224689731505,0
0.4817783332072526,0.19892193807835,0.18410795136738967,2.7379068407634968,0.2477082943490081,0.06878562383310675,0.17871666514613543,1.8493944377582223,0
0.22268765253357617,0.3040292055880993,0.18668759195945833,2.3537052119941926,0.14013905178827943,0.07569820775571341,0.15650844568149838,1.273250197562566,0
0.3015109748724928,0.4430110996205553,0.2911515424208777,2.7808930671584005,0.2953177013899363,0.07021617596032627,0.11312203512721382,2.1465783401102327,1
0.3548773474255187,0.16381845317068466,0.30864146374072415,2.163886892031301,0.36137910268586926,0.11705417146451787,0.09764650804147555,1.3965936113728734,0
0.22810138903887836,0.3823392614978795,0.27188725735219854,2.0950551235980095,0.4338967815902023,0.19784507845693355,0.08775232777408966,2.1289776057985277,0
0.3895111353091248,0.31806652706270977,0.2174149631477169,2.5481122381977745,0.2743882958950393,0.20344788573482353,0.11418282530867296,1.2214378886302126,0
0.3337929692804211,0.3260717641385448,0.09595580274201225,2.091379910530275,0.3979615111002456,0.18160507001992232,0.10597798832258697,1.1965521922374915,0
0.4709241528171703,0.46232637827289325,0.08535222171785482,2.9689955176826803,0.13350497595232463,0.23616390645289492,0.20892062993471594,2.157550820851654,0
0.3037477920816651,0.3101415301882373,0.297046303889269,2.812186190082315,0.20146285317249976,0.09516707723416583,0.201949159297458,1.719865792738093,0
0.34518252990654796,0.4067812236545727,0.24872635247581282,2.923829766493824,0.2750865221464398,0.26291918482130894,0.1827677372381747,2.417928028815129,0
0.2974772160992389,0.2560157158231685,0.0878218449462918,2.3913621952153425,0.3750773483191089,0.1140532934621828,0.11148408429748265,1.4562312329990084,0
0.4533924250426218,0.23807848546290705,0.22104775979755692,2.6349148891915526,0.367122786253379,0.08944165096166316,0.12950608325879812,1.3203208271590303,0
0.547249222222716,0.44035056848689325,0.20269146066929014,2.588862257719641,0.38029877162907566,0.2180267357608882,0.22209667998758353,1.5076521197209858,0
0.27555643847094,0.26083555173502565,0.3030871738395762,1.7665561057121315,0.34343249399410314,0.2219047381027226,0.21821157229809968,2.1744565275422025,0
0.2059540756371282,0.326065440727597,0.15213204309799522,2.434539382241117,0.4411351899828776,0.17216539172096124,0.12290088531481723,1.7534997736021878,1
0.0782911526092124,-0.07091409778796445,-0.009640045420667764,1.1412312797367155,0.6110081563975107,0.3581678700803315,0.038483777049877356,0.5328749339224335,0
0.6289940361954149,0.39902703958236835,0.3408762498949438,2.384777615663441,0.38543998052329365,0.10253997628347737,0.13323610289342447,1.871451216082807,0
0.6361825979220861,0.33633464957605663,0.2425071570812093,1.6607721903838781,0.2737856359758763,0.2957562621439167,0.11799185571179885,1.9599308161725006,0
0.5498505327140351,0.4569120872357141,0.2895060417224114,2.336366548305951,0.13711782567306144,0.17890920710902514,0.21964037356794996,1.101665364103853,0
0.4006004364017617,0.23691146905869487,0.08838836238040439,1.8769182377756577,0.11886104997439442,0.213204856944064,0.22252142130922048,2.297494207239503,0
0.3171768561249599,0.4983480844598842,0.20558653150100314,1.381363810769206,0.16903755112788676,0.05707652230128961,0.1106672487007663,1.4336351928253932,0
0.48186395501449614,0.49802336026588767,0.3191990383853263,2.954533819567124,0.3369575062178388,0.15583295982692758,0.18598118677536107,2.445429104688371,0
-0.04178241045354053,-0.1269953790315534,-0.14161103954146315,0.6283131162660418,0.8910131946534906,0.4714106665694732,0.031834379968120684,0.9578258662404846,0
0.6148943641843276,0.46126472370680405,0.3343842965554563,2.008303651012247,0.2221332575808121,0.21368319149298048,0.18893478109140366,1.2651846165754193,0
0.3545345512100081,0.36523052658026656,0.20896920423157306,2.8008269428021437,0.388444041842792,0.15097880425042687,0.06430254465288199,2.0158960040528004,0
0.549783009127583,0.2565380233931988,0.2218746322796934,1.9729298792785308,0.2111929249809748,0.2959347977983268,0.2372096395399102,1.0238823365234888,0
0.2303876842516448,0.424561249619149,0.1925194888297529,1.68000505876311,0.34857879783424445,0.14959603072741706,0.24917361998446014,1.6372361976176806,0
0.3053895769046406,0.42765842062553727,0.2724795302442414,1.8113410329367565,0.15720450183881107,0.10751862912697534,0.18728975218435012,2.141626778808356,0
0.5048189060283556,0.26281223744741145,0.21892780748267543,2.4889650978348046,0.18260872048981724,0.10560731542929024,0.21184989725812164,1.6172170221142073,0
0.24311241010409845,0.483143102395883,0.19646066851302846,2.686919142380891,0.32933135267097396,0.22712201973295204,0.06690216852763305,1.9377294463120829,0
0.21338131758257117,0.2450728790942338,0.31510313530960926,1.8482083551723547,0.3165037712917457,0.1394102966653354,0.09736587536702015,1.2620276806019763,0
0.2932010630973141,0.45352922557978004,0.27577649366449214,1.6368182034353886,0.293301328062206,0.18781836181841982,0.2259042606645092,2.473198211276462,0
0.32386603899994243,0.2737854010382384,0.08357352162678264,2.22676731004262,0.4030117413315967,0.2300874968552688,0.07412671892232581,1.1174920841779643,0
0.5942147921845693,0.2755948544010284,0.10031800273607962,2.975730495327084,0.1344570523251575,0.20381458838834005,0.11677517015310486,1.670117594082087,0
0.5571345864150115,0.46140365934998917,0.2601545381486458,1.3172768823826415,0.1206635285294813,0.20988290607693255,0.20247732562918141,2.04562709077465,0
0.5588941155439969,0.4760600442204156,0.24694279576378253,2.2017276088827424,0.2225811896538584,0.17852623505916443,0.23453572957042618,1.1508638734723735,1
0.3853044826434905,0.3684153056459062,0.2802989587617481,2.318944405628002,0.16104837731161195,0.17264779692625204,0.09725009483813335,2.405556807801513,0
0.3963209875020033,0.4003534816501124,0.08959438915000677,2.718739932461551,0.34412407310271886,0.2957171632627661,0.14292939631592594,2.346139364382531,0
0.2785009547859242,0.4315126795019424,0.3087783373336079,1.4905524297929322,0.20563532208599972,0.09628560906415932,0.21310790799762613,2.0416246868402443,0
0.3136524820712865,0.49060826018086523,0.14661269906047678,1.3686038738736075,0.25393926175091597,0.10084349684183021,0.10110622285573648,1.009249580534526,0
0.2721680592973369,0.3047372147275491,0.2937372277192705,2.4934482703656005,0.3955199558131173,0.28081146623307285,0.08688415013575157,1.402282210054294,1
0.38145373757636947,0.41667822130613796,0.3023622183090413,2.5747171435393277,0.17066811127599207,0.10248765567176517,0.17561549540711957,1.9979119654401019,0
0.31608912318251686,0.39738031095502474,0.26452177920133874,1.971456426755,0.1247278055587864,0.15235878749967013,0.1090066320901416,1.7841133000162264,1
0.530101258820978,0.24255748276568442,0.340103404028707,2.257334866662452,0.3108490688098603,0.10477623700474652,0.20512122890628126,1.6407987758697846,0
0.25547776735358574,0.34838669318497095,0.13709737961888074,1.746732920978049,0.23032414183495303,0.11989146355330076,0.05834380480243471,2.367860852764095,0
0.3097696537145973,0.16629931445185303,0.1292659670567734,1.8827501569734362,0.4481534744405997,0.28505487366671556,0.22465176277850274,1.9686184217072498,1
0.3246705183275401,0.28272469514753434,0.3253740136775036,2.2160031845152854,0.3456581466732707,0.06494616325687534,0.21542076734372956,1.1552155042046157,0
0.6030398688787257,0.43886030006062005,0.34043973463725247,2.680509141342405,0.22338640159222445,0.29916685850770125,0.15321592836139364,1.857853086421475,0
0.6318987417948434,0.42106386858731326,0.1268899079360768,2.877963976228333,0.1039196601108735,0.13346131713204779,0.22864069309143104,1.324751902325804,0
0.6284347984754459,0.33580092136452144,0.34387666843277653,2.929499305133544,0.40122402405016444,0.10681165569518263,0.08610041451865158,1.4254443374370924,0
0.35840746212584523,0.43904939730080816,0.26351180590498857,1.7699840998644043,0.41527404239686494,0.29811905202566286,0.17384410832800296,1.9441136056093948,0
0.5963008081475668,0.3301605728844913,0.25950751537491434,2.410562433128465,0.40033525855352736,0.15198729108480175,0.06979889936337913,2.3915747564309346,0
0.47880570115039683,0.41244374927589844,0.27878517446989254,2.427029222958634,0.38815506933907573,0.06301205120544857,0.2435252476950316,2.2934126095421554,0
0.1474436118038138,-0.13018411713629863,-0.07209352848166403,0.7900545106121113,0.5520824256619926,0.3666289073217097,0.03872896650190838,0.4232587928569429,0
0.2502186590031344,0.3760790597664705,0.08158514598400819,2.7297370152553273,0.4049507979297319,0.16227046725794453,0.10167522886296132,2.4797806602654884,0
0.4245414523371927,0.16171662260237915,0.15685676863686976,2.9118031849157098,0.10162189822142453,0.21303894966928089,0.23120335020661126,1.8109385736111476,0
0.27591573926168556,0.3720816340421863,0.25966614794588494,1.8818810877253909,0.35695554565081933,0.273013274958633,0.24781059395124744,1.8535692759524018,0
0.2499657153607368,0.18253161325879722,0.31709744653416483,2.925688895068208,0.17087123369119597,0.20012825008213364,0.08364491125985446,1.190628527518871,0
-0.10043394024911767,0.04555914789753457,-0.11612168267637236,0.5256256831154962,0.8697883963375634,0.5608997577517059,0.043491847454707716,0.4455226991494296,0
0.5483094153342865,0.15388237273357236,0.27278204068772227,1.699002278012772,0.2147675046712119,0.1026392376077591,0.21351579262631187,2.453685847037578,0
0.4202521394084927,0.3503077550094883,0.21610128635110043,1.7815527795585848,0.2754550745867457,0.12818596734861337,0.13193177230252473,2.0000781394377336,0
0.27921785696973683,0.16565267520318874,0.11184906806383954,2.835227330609813,0.14834879754798214,0.07694582800625742,0.09249756549591603,1.1715581882439892,0
0.6326005840376628,0.27885880008963293,0.20804353041102336,2.8115388399531405,0.43410471127408445,0.12310038934889277,0.20346664722722718,1.5171958258858285,1
0.2155267444242467,0.15817185627412358,0.11918104574956295,2.591776354553398,0.42301498949802563,0.20122281439400586,0.19345876155008151,2.4916399560645077,1
0.474662796194858,0.2723156553987104,0.12177764242333161,2.955218532307838,0.16298165341241816,0.29244342452705824,0.23569158904644483,1.3980224238941794,0
0.46239512808385985,0.21348579546094815,0.2540506004481045,1.9123068300302477,0.2368987299152626,0.21379732871577728,0.19900212145831536,1.1301841199915477,0
0.5674088267263273,0.3768490430026663,0.3093241917197057,2.4615152645310854,0.14815562633008034,0.25240516623781184,0.19523156331442082,1.8978038954868905,0
0.39229842168830353,0.30266298929630847,0.12909415634898713,1.5200881145779368,0.12908078543800452,0.15419931714899016,0.21693270552642474,1.9961948861729937,0
0.5327765547077372,0.15258948486733281,0.29598449256076376,2.7177767812827947,0.34018933239616456,0.2594912614567771,0.09166106623085363,1.2465853567276537,0
0.29296510047766655,0.38559128710330526,0.2202320693728979,1.3069350355455023,0.2780180486904032,0.07833817981640954,0.2413335079836918,2.3972273465368725,0
0.364043886539999,0.35950449081204394,0.32652732232977294,2.6761097970242576,0.12433603210322602,0.21839703776995117,0.08648588302179216,1.4254429956631145,0
0.2576248123235962,0.2475800919301738,0.28342588729735346,1.5012183428331547,0.3925064680963636,0.1145684702380911,0.1482645439492003,1.7861409084944513,0
0.64920976123847,0.30444662445516024,0.28575462847546784,2.870979869416924,0.15336765584638698,0.2752395166411783,0.1250675293086772,1.0932039445534758,0
0.20653179253742396,0.45807546856994874,0.34465062225798004,2.175699608864236,0.22133511724169225,0.11101820557663304,0.0857394903953834,1.712441234897822,1
0.23488913522412766,0.4909891606016923,0.17263496992880595,1.3389077320913232,0.13430688722097803,0.25904350161162104,0.22311996743684254,1.0121226502336733,0
